brand,product,processor,ram_gb,gpu,os,screen_size,price,Cpu_brand,Gpu_brand,hdd,ssd,LogPrice,storage_gb,weight_kg,total_pixels,ppi,processor_score,gpu_score,performance_score,portability_score,value_score,is_gaming,is_ultraportable,brand_encoded,product_encoded,processor_encoded,gpu_encoded,os_encoded,Cpu_brand_encoded,Gpu_brand_encoded
MSI,Thin GF63 11UC-1490IN Gaming Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,57990,"Hexa Core,",4GB,0,0,10.96802586,256,2.0,2073600,92.3076923076923,6,6,4.825,6.0,0.8320400068977409,1,0,15,554,19,33,12,12,8
Lenovo,LOQ 2023 Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",8,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,15.6,89999,Octa Core,8GB,0,512,11.40755384,512,2.0,2073600,92.3076923076923,8,8,6.1,6.0,0.6777853087256525,1,0,14,352,22,63,12,13,11
Acer,One 14 Z8-415 ‎2023 Laptop,"Quad Core, 8 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,37990,"Quad Core,",Intel,0,512,10.54507825,512,2.0,2073600,102.85714285714286,5,2,3.35,6.0,0.8818110028954989,0,0,1,441,28,123,12,16,17
Asus,VivoBook 14 X415EA-EK326WS Notebook,"Dual Core, 4 Threads",8,Intel Integrated Intel UHD,Windows 11 OS,14.0,30990,"Dual Core,",Intel,0,512,10.34141985,512,2.0,2073600,102.85714285714286,3,2,2.3000000000000003,6.0,0.7421748951274605,0,0,3,665,17,108,12,10,17
Dell,G15-5530 GN5530D83M6002ORB1 Gaming Laptop,"10 Cores (6P + 4E), 16 Threads",16,6GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,92990,10 Cores,6GB,0,512,11.44024724,512,2.0,2073600,92.3076923076923,7,6,5.35,6.0,0.5753306807183568,1,0,6,167,2,50,12,0,9
HP,15s-fr5009TU Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,42990,Hexa Core,Intel,0,512,10.66872281,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,0.8141428239125378,0,0,9,42,18,126,12,11,17
Asus,TUF Gaming F15 FX506HF-HN025W Gaming Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,59089,"Hexa Core,",4GB,0,512,10.98680006,512,2.0,2073600,92.3076923076923,6,5,4.65,6.0,0.7869485014131227,1,0,3,540,19,31,12,12,8
HP,Victus 15-fa0998TX Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,72999,Octa Core,4GB,0,512,11.19820102,512,2.0,2073600,92.3076923076923,8,6,5.75,6.0,0.7876820230414115,1,0,9,631,22,33,12,13,8
HP,Omen 16-n0123AX Gaming Laptop,"Octa Core, 16 Threads",16,8GB NVIDIA GeForce RTX 3070 Ti ,Windows 11 OS,16.1,126742,"Octa Core,",8GB,0,1000,11.7499088,1000,2.0,2073600,89.44099378881987,8,8,6.58828125,6.0,0.5198183120039134,1,0,9,419,24,61,12,14,11
Apple,MacBook Air 15 2023 Laptop,Octa Core (4P + 4E),8,10-Core GPU,Mac OS,15.3,126990,Octa Core,10-Core,0,256,11.75186362,256,2.0,2073600,94.11764705882352,8,3,4.475,6.0,0.3523899519647216,0,0,2,375,21,1,7,13,0
Samsung,Galaxy Book2 NP550XED-KA1IN 15 Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,49990,10 Cores,Intel,0,512,10.81957826,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.7801560312062413,0,0,21,196,1,112,12,0,17
Dell,Inspiron 5420 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated UHD,Windows 11 OS,14.0,74390,12 Cores,Intel,0,512,11.2170768,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.6116413496437694,0,0,6,318,6,112,12,2,17
Dell,Inspiron 3520 D560871WIN9B Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,52990,10 Cores,Intel,0,512,10.8778585,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.7359879222494811,0,0,6,298,1,126,12,0,17
Lenovo,IdeaPad Gaming 3 15IHU6 82K101EDIN Laptop,"Quad Core, 8 Threads",8,4GB NVIDIA GeForce RTX 3050 Graphics,Windows 11 OS,15.6,60990,"Quad Core,",4GB,0,512,11.0184652,512,2.0,2073600,92.3076923076923,5,6,4.3,6.0,0.705033612067552,1,0,14,247,28,36,12,16,8
HP,Omen 16-n0079AX Gaming Laptop,"Octa Core, 16 Threads",16,8GB AMD Radeon RX 6650M,Windows 11 OS,16.1,98174,"Octa Core,",8GB,0,512,11.49449669,512,2.0,2073600,89.44099378881987,8,5,5.45,6.0,0.5551367979302056,1,0,9,418,24,58,12,14,11
Lenovo,E41-55 Laptop,"Dual Core, 2 Threads",8,AMD Radeon Graphics,Windows 11 OS,14.0,18990,"Dual Core,",AMD,0,256,9.851667804,256,2.0,2073600,102.85714285714286,3,3,2.475,6.0,1.3033175355450237,0,0,14,143,16,80,12,10,12
Asus,VivoBook 15 X515EA-EJ522WS Laptop,"Quad Core, 8 Threads",8,Intel Integrated Iris Xe,Windows 11 OS,15.6,38990,"Quad Core,",Intel,0,512,10.57106048,512,2.0,2073600,92.3076923076923,5,2,3.1,6.0,0.7950756604257502,0,0,3,672,28,111,12,16,17
HP,14s-fq1092au Laptop,"Hexa Core, 12 Threads",8,AMD Radeon AMD,Windows 11 OS,14.0,41950,"Hexa Core,",AMD,0,512,10.64423371,512,2.0,2073600,102.85714285714286,6,3,3.8000000000000003,6.0,0.9058402860548271,0,0,9,8,19,79,12,12,12
Xiaomi,Mi Notebook Ultra Laptop,"Quad Core, 8 Threads",16,Intel Iris Xe Graphics,Windows 10  OS,15.6,46990,"Quad Core,",Intel,0,512,10.75769009,512,2.0,2073600,92.3076923076923,5,2,3.35,6.0,0.7129176420515003,0,0,27,392,28,123,9,16,17
iBall,Excelance CompBook Laptop,Quad Core,2,Intel HD Graphics,Windows 10 OS,11.6,9999,Quad Core,Intel,0,0,9.210240367,256,2.0,2073600,124.13793103448276,5,2,2.7875,6.0,2.787778777877788,0,0,29,155,26,101,10,15,17
Asus,Vivobook 15 X1502ZA-EJ385WS Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,40990,10 Cores,Intel,0,512,10.62108341,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.9514515735545256,0,0,3,687,1,126,12,0,17
Lenovo,IdeaPad Gaming 3 82SB00V5IN Laptop,"Octa Core, 16 Threads",8,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,74990,"Octa Core,",4GB,0,512,11.22511005,512,2.0,2073600,92.3076923076923,8,6,5.5,6.0,0.7334311241498866,1,0,14,261,24,33,12,14,8
Zebronics,ZEB-NBC 3S 2023 Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel Integrated,Windows 11 OS,15.6,33990,Hexa Core,Intel,0,512,10.43382164,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,1.0297146219476319,0,0,28,796,18,102,12,11,17
Zebronics,Pro Series Z ZEB-NBC 4S 2023 Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated,Windows 11 OS,15.6,39990,10 Cores,Intel,0,512,10.5963847,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.9752438109527383,0,0,28,487,1,102,12,0,17
Asus,CX1101CMA-GJ0004 Chromebook,"Dual Core, 2 Threads",4,Intel UHD Graphics 600,Chrome OS,11.6,10990,"Dual Core,",Intel,0,0,9.304741047,256,2.0,2073600,124.13793103448276,3,2,2.0500000000000003,6.0,1.8653321201091904,0,0,3,123,16,128,1,10,17
MSI,Katana 15 B13UDXK-1482IN Gaming Laptop,"12 Cores (4P + 8E), 16 Threads",32,6GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,88990,12 Cores,6GB,0,1000,11.39627928,1000,2.0,2073600,92.3076923076923,8,6,6.48828125,6.0,0.7291022867737948,1,0,15,342,6,50,12,2,9
HP,15s-fy5007TU Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,54990,10 Cores,Intel,0,512,10.91490663,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.7092198581560285,0,0,9,46,1,112,12,0,17
Lenovo,ThinkBook 15 G5 21JFA00BIN Laptop,"Octa Core, 16 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,49990,"Octa Core,",AMD,0,512,10.81957826,512,2.0,2073600,92.3076923076923,8,3,4.6,6.0,0.9201840368073615,0,0,14,567,24,79,12,14,12
Asus,Vivobook 16 2023 X1605VA-MB947WS Laptop,"14 Cores (6P + 8E), 20 Threads",16,Integrated Intel Iris Xe Graphics,Windows 11 OS,16.0,80739,14 Cores,Integrated,0,512,11.29897701,512,2.0,2073600,90.0,9,2,4.95,6.0,0.6130866124177907,0,0,3,704,8,94,12,3,16
Lenovo,Thinkpad E15 G4 21DJA0Y0IN Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,15.6,62990,10 Cores,Intel,0,512,11.05073126,512,2.0,2073600,92.3076923076923,7,2,4.15,6.0,0.658834735672329,0,0,14,587,1,111,12,0,17
HP,Victus 15-fa1132TX Laptop,"Octa Core (4P + 4E), 12 Threads",8,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,62990,Octa Core,4GB,0,512,11.05073126,512,2.0,2073600,92.3076923076923,8,5,5.2,6.0,0.8255278615653278,1,0,9,635,22,31,12,13,8
HP,Victus 15-fb1017AX Gaming Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,69501,"Hexa Core,",4GB,0,512,11.14909642,512,2.0,2073600,92.3076923076923,6,5,4.65,6.0,0.6690551215090431,1,0,9,653,19,31,12,12,8
Lenovo,IdeaPad Slim 5 14IAH8 83BF000UIN Laptop,"Octa Core (4P + 4E), 12 Threads",16,Intel UHD Graphics,Windows 11 OS,14.0,59990,Octa Core,Intel,0,512,11.00193316,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.7584597432905485,0,0,14,274,22,126,12,13,17
HP,Victus 15-fb1015AX Gaming Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,54990,"Hexa Core,",4GB,0,512,10.91490663,512,2.0,2073600,92.3076923076923,6,5,4.4,6.0,0.8001454809965449,1,0,9,651,19,31,12,12,8
Lenovo,LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,64990,Octa Core,4GB,0,512,11.08198869,512,2.0,2073600,92.3076923076923,8,5,5.45,6.0,0.8385905523926759,1,0,14,349,22,31,12,13,8
MSI,Modern 15 B12M-612IN Laptop,"Hexa Core (2P + 4E), 8 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,15.6,37729,Hexa Core,Intel,0,512,10.53818431,512,2.0,2073600,92.3076923076923,6,2,3.7500000000000004,6.0,0.9939303983673038,0,0,15,399,18,111,12,11,17
Lenovo,IdeaPad Gaming 3 82K2025MIN Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce GTX 1650,Windows 11 OS,15.6,50712,"Hexa Core,",4GB,0,512,10.83391785,512,2.0,2073600,92.3076923076923,6,4,4.3500000000000005,6.0,0.8577851396119263,1,0,14,256,19,27,12,12,8
MSI,Modern 14 C11M-029IN Laptop,"Quad Core, 8 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,44990,"Quad Core,",Intel,0,512,10.71419552,512,2.0,2073600,102.85714285714286,5,2,3.35,6.0,0.7446099133140699,0,0,15,393,28,111,12,16,17
Chuwi,CoreBook X Laptop,"Dual Core, 4 Threads",8,Intel UHD Graphics,Windows 11 OS,14.0,23990,"Dual Core,",Intel,0,512,10.08539236,512,2.0,2073600,102.85714285714286,3,2,2.3000000000000003,6.0,0.9587328053355566,0,0,5,131,17,126,12,10,17
HP,15s-ey2001AU Laptop,"Octa Core, 16 Threads",16,AMD Radeon Radeon,Windows 11 OS,15.6,49990,"Octa Core,",AMD,0,512,10.81957826,512,2.0,2073600,92.3076923076923,8,3,4.85,6.0,0.9701940388077616,0,0,9,30,24,82,12,14,12
HP,Pavilion 15-eg3079TU Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated Intel Iris Xe Graphics,Windows 11 OS,15.6,72990,12 Cores,Intel,0,512,11.19807772,512,2.0,2073600,92.3076923076923,8,2,4.550000000000001,6.0,0.6233730648033978,0,0,9,457,6,107,12,2,17
Lenovo,IdeaPad Slim 3 82H803B6IN Laptop,"Quad Core, 8 Threads",16,Integrated Intel Iris Xe Graphics,Windows 11 OS,15.6,52101,"Quad Core,",Integrated,0,512,10.86093942,512,2.0,2073600,92.3076923076923,5,2,3.35,6.0,0.6429819005393371,0,0,14,266,28,94,12,16,16
Infinix,INBook X2 Slim Series Laptop,"Dual Core, 4 Threads",8,Intel Integrated UHD Graphics,Windows 11 OS,14.0,28990,"Dual Core,",Intel,0,512,10.27470622,512,2.0,2073600,102.85714285714286,3,2,2.3000000000000003,6.0,0.7933770265608832,0,0,12,207,17,115,12,10,17
HP,Pavilion 15s-fq5190TU Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe,Windows 11 OS,15.6,69490,10 Cores,Intel,0,512,11.14893814,512,2.0,2073600,92.3076923076923,7,2,4.15,6.0,0.5972082314002015,0,0,9,464,1,121,12,0,17
Acer,Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,39965,Hexa Core,Intel,0,512,10.59575935,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,0.8757662955085701,1,0,1,93,18,126,12,11,17
Acer,Aspire 5 14 A514-56GM 2023 Gaming Laptop,"10 Cores (2P + 8E), 12 Threads",16,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,14.0,54990,10 Cores,4GB,0,512,10.91490663,512,2.0,2073600,102.85714285714286,7,5,5.050000000000001,6.0,0.9183487906892164,1,0,1,80,1,31,12,0,8
Asus,Vivobook 15 X1502ZA-EJ532WS Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Iris Xe,Windows 11 OS,15.6,46999,10 Cores,Intel,0,512,10.7578816,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.8298048894657333,0,0,3,689,1,121,12,0,17
Asus,Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,15.6,83990,12 Cores,Intel,0,512,11.33845302,512,2.0,2073600,92.3076923076923,8,2,4.550000000000001,6.0,0.5417311584712468,0,0,3,755,6,111,12,2,17
HP,Victus 15-fb0108AX Gaming Laptop,"Hexa Core, 12 Threads",8,4GB AMD Radeon RX 6500M Graphics,Windows 11 OS,15.6,51499,"Hexa Core,",4GB,0,512,10.84931767,512,2.0,2073600,92.3076923076923,6,5,4.4,6.0,0.8543855220489719,1,0,9,639,19,20,12,12,8
Dell,Vostro 3425 M552321WIN9S Laptop,"Hexa Core, 12 Threads",16,AMD Radeon Graphics,Windows 11 OS,14.0,50990,"Hexa Core,",AMD,0,512,10.83938481,512,2.0,2073600,102.85714285714286,6,3,4.050000000000001,6.0,0.7942733869386155,0,0,6,763,19,80,12,12,12
HP,Chromebook 15a-na0012TU Laptop,"Dual Core, 2 Threads",4,Intel Integrated UHD Graphics,Chrome OS,15.6,23990,"Dual Core,",Intel,0,0,10.08539236,256,2.0,2073600,92.3076923076923,3,2,2.0500000000000003,6.0,0.8545227177990831,0,0,9,124,16,115,1,10,17
Acer,Aspire 3 A315-24P NX.KDESI.003 Laptop,"Quad Core, 8 Threads",8,AMD Radeon Graphiics,Windows 11 OS,15.6,27990,"Quad Core,",AMD,0,512,10.23960258,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,1.2147195426938193,0,0,1,71,28,81,12,16,12
HP,Pavilion x360 14-ek1010TU Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,79990,10 Cores,Intel,0,1000,11.28965691,1000,2.0,2073600,102.85714285714286,7,2,4.38828125,6.0,0.5486037317164646,0,0,9,471,1,111,12,0,17
Samsung,Galaxy Book 3 NP750XFG-KA3IN Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,15.6,84390,10 Cores,Intel,0,512,11.34320419,512,2.0,2073600,92.3076923076923,7,2,4.15,6.0,0.49176442706481815,0,0,21,184,1,123,12,0,17
Infinix,INBook Y1 Plus Laptop,"Dual Core, 4 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,24990,"Dual Core,",Intel,0,256,10.12623102,256,2.0,2073600,92.3076923076923,3,2,2.1750000000000003,6.0,0.8703481392557023,0,0,12,214,17,112,12,10,17
Samsung,Galaxy Book 3 Ultra NP960XFH-XA1IN Laptop,"14 Cores (6P + 8E), 20 Threads",32,NVIDIA GeForce RTX 4070,Windows 11 OS,16.0,281990,14 Cores,NVIDIA,0,1000,12.54962689,1000,2.0,2073600,90.0,9,8,7.48828125,6.0,0.265551305010816,1,0,21,193,8,132,12,3,19
Lenovo,IdeaPad 1 15AMN7 82VG00EQIN Laptop,"Dual Core, 2 Threads",8,AMD Radeon 610M Graphics,Windows 11 OS,15.6,26590,"Dual Core,",AMD,0,512,10.18829048,512,2.0,2073600,92.3076923076923,3,3,2.6,6.0,0.9778112072207598,0,0,14,220,16,75,12,10,12
Infinix,INBook X2 Slim Series XL23 2023 Laptop,"Quad Core, 8 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,37990,"Quad Core,",Intel,0,1000,10.54507825,1000,2.0,2073600,102.85714285714286,5,2,3.58828125,6.0,0.9445331008160043,0,0,12,208,28,111,12,16,17
Asus,Vivobook Pro 15 M6500RC-HN741WS Laptop,"Octa Core, 16 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,71189,"Octa Core,",4GB,0,512,11.17309359,512,2.0,2073600,92.3076923076923,8,6,5.75,6.0,0.8077090561744089,1,0,3,744,24,33,12,14,8
HP,Victus 16-s0095AX Gaming Laptop,"Octa Core, 16 Threads",16,6GB NVIDIA GeForce RTX 3050,Windows 11 OS,16.1,85999,"Octa Core,",6GB,0,512,11.36209095,512,2.0,2073600,89.44099378881987,8,6,5.75,6.0,0.6686124257258805,1,0,9,659,24,50,12,14,9
Lenovo,Yoga 7 82YM0074IN Laptop,"Octa Core, 16 Threads",16,AMD Radeon Graphics,Windows 11 OS,14.0,93990,"Octa Core,",AMD,0,1000,11.45094367,1000,2.0,2073600,102.85714285714286,8,3,5.08828125,6.0,0.5413641078838174,0,0,14,782,24,80,12,14,12
Asus,Zenbook Flip 14 OLED UP5401ZA-KU541WS Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,84990,12 Cores,Intel,0,512,11.35028888,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.5353571008353925,0,0,3,804,6,123,12,2,17
Dell,Inspiron 3530 2023 Laptop,"5 Cores (1P + 4E), 6 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,44190,5 Cores,Intel,0,1000,10.6962538,1000,2.0,2073600,92.3076923076923,5,2,3.33828125,6.0,0.7554381647431546,0,0,6,308,15,112,12,9,17
Acer,Predator 16 NH.QLUSI.005 Laptop,"24 Cores (8P + 16E), 32 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,159990,24 Cores,8GB,0,1000,11.98286659,1000,2.0,2073600,90.0,5,8,5.38828125,6.0,0.3367886274142134,1,0,1,475,14,63,12,8,11
HP,Victus 15-fb0134AX Gaming Laptop,"Hexa Core, 12 Threads",16,4GB AMD Radeon RX 6500M Graphics,Windows 11 OS,15.6,52990,"Hexa Core,",4GB,0,512,10.8778585,512,2.0,2073600,92.3076923076923,6,5,4.65,6.0,0.877524061143612,1,0,9,642,19,20,12,12,8
Acer,Aspire Lite 2023 AL15-51 Laptop,"Quad Core, 8 Threads",8,Intel Iris Xe Graphics,Windows 11 OS,15.6,39990,"Quad Core,",Intel,0,512,10.5963847,512,2.0,2073600,92.3076923076923,5,2,3.1,6.0,0.7751937984496124,0,0,1,101,28,123,12,16,17
Dell,Inspiron 2023 14 5430 Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,73990,10 Cores,Intel,0,1000,11.21168523,1000,2.0,2073600,102.85714285714286,7,2,4.38828125,6.0,0.5930911271793486,0,0,6,295,1,123,12,0,17
Lenovo,IdeaPad Gaming 3 82K101L7IN Laptop,"Quad Core, 8 Threads",16,4GB NVIDIA GTX 1650,Windows 11 OS,15.6,57500,"Quad Core,",4GB,0,512,10.95954023,512,2.0,2073600,92.3076923076923,5,4,3.95,6.0,0.6869565217391305,1,0,14,253,28,26,12,16,8
Asus,Vivobook Pro 15 M6500QF-HN521WS Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,59990,"Hexa Core,",4GB,0,512,11.00193316,512,2.0,2073600,92.3076923076923,6,5,4.4,6.0,0.7334555759293216,1,0,3,741,19,31,12,12,8
Acer,Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,4GB NVIDIA GeForce GTX 1650,Windows 11 OS,15.6,53990,Octa Core,4GB,0,512,10.89655412,512,2.0,2073600,92.3076923076923,8,4,5.15,6.0,0.953880348212632,1,0,1,98,22,27,12,13,8
Asus,VivoBook 14 X415EA-EK326WS Notebook,"Dual Core, 4 Threads",8,Intel Integrated Intel UHD,Windows 11 OS,14.0,33990,"Dual Core,",Intel,0,512,10.43382164,512,2.0,2073600,102.85714285714286,3,2,2.3000000000000003,6.0,0.6766696087084437,0,0,3,665,17,108,12,10,17
Dell,Inspiron 5630 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,16.0,75990,12 Cores,Intel,0,512,11.23835703,512,2.0,2073600,90.0,8,2,4.550000000000001,6.0,0.5987629951309383,0,0,6,329,6,123,12,2,17
Apple,MacBook Air 15 2023 Laptop,Octa Core (4P + 4E),8,10-Core GPU,Mac OS,15.3,144990,Octa Core,10-Core,0,512,11.88442005,512,2.0,2073600,94.11764705882352,8,3,4.6,6.0,0.31726325953514034,0,0,2,375,21,1,7,13,0
Asus,Vivobook 15 X1502ZA-EJ542WS Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe,Windows 11 OS,15.6,60539,12 Cores,Intel,0,512,11.01104306,512,2.0,2073600,92.3076923076923,8,2,4.550000000000001,6.0,0.7515816250681381,0,0,3,690,6,121,12,2,17
Asus,Vivobook 15 M1502QA-EJ742WS Laptop,"Octa Core, 16 Threads",16,AMD Radeon,Windows OS,15.6,56990,"Octa Core,",AMD,0,512,10.95063109,512,2.0,2073600,92.3076923076923,8,3,4.85,6.0,0.8510264958764695,0,0,3,683,24,72,13,14,12
HP,Pavilion 15-eg3027TU Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated Intel Iris Xe Graphics,Windows 11 OS,15.6,75533,12 Cores,Intel,0,512,11.23232493,512,2.0,2073600,92.3076923076923,8,2,4.550000000000001,6.0,0.6023857122052614,0,0,9,456,6,107,12,2,17
Dell,G15-5530 GN553064GRM002ORB1 Gaming Laptop,"10 Cores (6P + 4E), 16 Threads",8,6GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,74990,10 Cores,6GB,0,512,11.22511005,512,2.0,2073600,92.3076923076923,7,6,5.1,6.0,0.6800906787571676,1,0,6,166,2,50,12,0,9
Asus,TUF Gaming A15 FA577NU-LP082W Gaming Laptop,"Octa Core, 16 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,94990,"Octa Core,",6GB,0,512,11.4615269,512,2.0,2073600,92.3076923076923,8,7,6.050000000000001,6.0,0.6369091483314033,1,0,3,531,24,53,12,14,9
Asus,ROG Strix G16 2023 G614JV-N4141WS Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,179990,24 Cores,8GB,0,1000,12.10065657,1000,2.0,2073600,90.0,5,8,5.38828125,6.0,0.29936558975498645,1,0,3,501,14,63,12,8,11
Asus,Vivobook 16X 2023 K3605ZC-MB541WS Laptop,"Octa Core (4P + 4E), 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,16.0,77990,Octa Core,4GB,0,512,11.26433589,512,2.0,2073600,90.0,8,6,5.75,6.0,0.7372740094883959,1,0,3,709,22,33,12,13,8
HP,15s-fr5009TU Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,37990,Hexa Core,Intel,0,512,10.54507825,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,0.9212950776520138,0,0,9,42,18,126,12,11,17
HP,15-fd0013TU Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Integrated Integrated,Windows 11 OS,15.6,62990,10 Cores,Intel,0,512,11.05073126,512,2.0,2073600,92.3076923076923,7,2,4.15,6.0,0.658834735672329,0,0,9,17,1,105,12,0,17
Acer,Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop,"16 Cores (8P + 8E), 24 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,129999,16 Cores,8GB,0,1000,11.77528204,1000,2.0,2073600,90.0,9,8,6.98828125,6.0,0.5375642312633174,1,0,1,479,10,63,12,5,11
HP,Pavilion 15-eh2050AU Laptop,"Hexa Core, 12 Threads",8,AMD Radeon Graphics,Windows 11 OS,15.6,52990,"Hexa Core,",AMD,0,512,10.8778585,512,2.0,2073600,92.3076923076923,6,3,3.8000000000000003,6.0,0.717116437063597,0,0,9,459,19,80,12,12,12
Acer,Predator Helios Neo 16 PHN16-71 Laptop,"16 Cores (8P + 8E), 24 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,104990,16 Cores,6GB,0,512,11.56162039,512,2.0,2073600,90.0,9,7,6.45,6.0,0.614344223259358,1,0,1,481,10,53,12,5,9
Realme,Book Prime CloudPro002 Laptop,"Quad Core, 8 Threads",8,Intel Iris Xe Graphics,Windows 11 OS,14.0,47999,"Quad Core,",Intel,0,512,10.77893546,512,2.0,2073600,102.85714285714286,5,2,3.1,6.0,0.6458467884747598,0,0,20,107,28,123,12,16,17
Acer,Predator Helios Neo 16 PHN16-71 Gaming Laptop,"16 Cores (8P + 8E), 24 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,114499,16 Cores,6GB,0,1000,11.64832137,1000,2.0,2073600,90.0,9,7,6.68828125,6.0,0.5841344684233051,1,0,1,480,10,53,12,5,9
